Date,AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
2011-09-30,80165.06,4950.45,1168.61,541.3,14143.86,2841.91,3180.69,13729.25,6924.82,3524.57,5738.56,2341.88,9177.83,3071.52,2717.98,57641.83,5363.68,2273.76,6211.48,7287.84,32364.65,5198.11,24931.58,4473.67,5887.34,30616.41,7005.56,2312.66,40428.3,4878.53,15267.77,3043.4,3980.62,4346.9,11795.57,11234.78,241.01,7407.84,851.84,204.04,1529.98,20736.1,19550.04,43719.53,17003.55,24758.96,40021.7,6210.44,32726.76,21096.3,2004.59,105167.11,2749.34,18437.62,397.44,1362.55,423.54,18920.04,114741.66,23986.31,2196.58,5702.73,6627.32,1737.78,38623.38,5715.61,113217.37,2411.13,21805.84,17882.07,16408.39,7121.55,815.1,54043.86,4782.17,2010.76,2534.43,2222.28,10633.44,46485.19,15440.24,4838.21,3936.37,41910.53,71041.68,15724.51,8703.36,16416.85,7708.25,6326.52,6599.85,14377.2,12133.47,5003.68,3612.39,7046.1,3932.16,3200.89,179.98,10034.54,11470.93,2037.0,6794.98,1625.66,892.72,3974.1,8836.67,4966.51,8045.13,3024.33,4155.11,1942.64,9539.72,2222.14,2944.88,4798.88,6033.26,3280.48,499.46,4742.7,10860.0,43206.18,16611.75,14899.08,1431.12,2300.61,5184.94,7636.25,4292.76,7194.4,18336.04,30806.35,2929.76,5013.91,7693.41,6468.88,740.58,8355.29,184391.5,84072.38,16699.77,8296.68,23090.75,28919.14,2159.51,26608.41,19075.36,7973.98,12462.26,11797.48,2985.4,3059.77,5952.46,28250.95,348130.4,18782.09,28067.3,2327.32,1387.86,4347.66,17831.13,3622.94,8545.92,21707.93,4027.12,22825.39,6010.15,4686.13,58042.86,3835.56,6837.39,17014.96,16488.96,2698.98,4685.22,7680.79,16886.54,9415.48,3865.48,12336.93,36519.88,11598.54,2181.94,4850.42,2937.1,10172.53,7236.36,14333.7,11963.7,26792.2
2011-10-31,98605.88,4994.67,1386.69,1090.34,16581.54,3809.93,3124.9,12634.73,7059.18,5269.61,6508.68,2600.46,10597.18,3709.16,3220.54,70509.76,6335.2,2555.1,7322.57,8500.35,38752.97,5291.4,27078.86,5029.11,6342.48,35226.76,8418.02,3212.94,50323.72,4920.81,18279.72,3510.68,4610.41,4767.82,13110.08,13137.11,241.63,8154.48,862.54,224.84,1630.02,22969.81,22595.28,49066.52,18652.56,25489.11,43142.09,6599.01,37293.25,21845.59,2472.19,124401.83,3326.64,20475.84,448.14,1572.51,474.97,20355.36,141080.57,24771.1,2546.54,5813.31,6674.46,1813.77,38703.53,6071.31,130173.0,2711.31,21551.44,17947.91,16312.7,8243.47,875.23,59010.42,4622.57,2513.58,2316.74,2319.64,11016.3,48781.8,14509.37,4895.27,4326.15,44725.64,89332.38,19942.19,7935.49,13977.15,6336.64,5870.71,5581.89,13949.72,11196.8,5894.29,3108.8,5604.42,3388.0,2736.19,209.18,11936.9,14540.05,2632.64,7725.58,1852.15,940.68,4634.36,10635.92,5278.13,8448.97,3826.07,4851.09,2383.28,10906.96,2409.28,3214.72,5303.63,6398.61,3025.72,485.1,5397.21,11144.06,49419.14,20037.58,17382.69,1438.15,2551.81,5681.97,8611.89,4525.82,7722.6,18968.79,38263.83,3098.59,5279.13,9698.88,8121.3,776.54,8876.43,209205.4,92476.94,16950.39,8819.66,26233.3,29386.22,2608.9,27180.79,24043.32,9489.27,13227.91,12181.96,3074.82,3194.34,6120.0,29431.12,374301.4,18803.0,34377.36,2431.05,1904.85,5694.79,21264.12,3891.03,10715.3,30230.9,5077.56,23831.03,6209.74,5073.45,75447.56,4519.1,7832.32,17412.37,16984.62,3162.45,4976.47,9798.05,17048.98,11100.85,5306.29,12885.45,37235.28,14644.18,2554.97,5460.73,3205.43,13769.27,7500.01,17747.16,12536.1,29175.71
2011-11-30,101102.2,4535.1,1604.41,739.29,15799.4,3536.49,3071.61,12843.22,6452.5,5158.73,6611.89,2596.49,10220.86,3467.02,3101.61,68539.98,6319.69,2439.56,7249.04,7500.52,41253.38,5334.05,27697.23,4723.35,6163.44,36366.24,8677.99,3201.21,47566.98,4836.7,13707.49,3210.23,4286.62,4524.95,12368.41,11397.98,238.73,7677.21,1095.91,259.5,1806.15,21287.8,21592.04,49280.61,17274.23,23024.91,39253.34,5946.31,36805.62,20401.76,2336.1,121712.57,3494.73,19719.64,389.47,1585.2,475.7,19407.61,137457.68,24554.38,2421.4,5769.3,6744.99,1653.73,38142.5,6103.23,126856.66,2641.4,21120.0,18045.56,15810.28,8673.0,850.49,48815.55,3725.53,2040.11,1793.51,2029.4,9516.31,43715.67,12182.78,4170.66,3274.8,39899.31,84544.14,19632.53,7890.24,13833.69,6480.85,6293.44,6256.74,14197.22,11012.95,5879.07,3214.05,5137.0,3706.51,2862.05,185.29,10443.48,14072.97,2573.44,6915.57,1897.5,882.49,4429.28,9699.67,5157.14,8217.47,3674.11,4548.71,2291.29,9920.63,2250.25,2923.84,4937.02,6073.37,2772.55,472.28,5148.21,11202.41,47769.96,21989.69,16562.64,1499.0,2543.64,5709.79,9271.98,4684.53,8190.12,19161.95,38190.86,3091.35,5304.49,9444.84,9257.16,770.69,8476.05,204764.4,94694.31,17404.39,8911.05,26439.29,29403.31,2850.55,27753.14,27890.57,9266.61,12807.62,12391.54,3034.64,3236.53,6127.08,29378.08,385565.4,18598.07,33862.07,2486.71,1871.1,6103.01,20468.75,4053.39,10821.74,30389.51,4800.86,23425.39,6440.25,5193.08,80285.81,5138.14,8564.57,15764.48,17360.51,3271.39,5176.27,11519.73,16664.5,11563.65,5087.41,12755.94,37847.25,13254.3,2615.69,5147.5,3459.13,12465.11,7673.46,19026.18,12749.48,30930.62
2011-12-31,91680.5,4582.16,1408.18,650.19,14854.56,3257.98,3070.23,13701.16,10212.42,4986.2,6851.97,2674.49,10484.59,3820.97,3148.83,64543.21,6355.43,2741.43,7112.22,7136.4,41032.74,5272.25,29158.62,4593.87,6174.7,37782.82,9345.43,2846.71,45422.73,4616.31,13428.62,3333.68,4298.86,4484.9,12095.7,11478.97,259.57,7280.47,1097.17,281.91,1890.63,21524.78,20122.17,42937.94,17076.4,21784.37,36952.0,5806.18,37616.38,19016.64,1854.73,120937.7,3574.11,19716.69,395.72,1705.02,469.2,18827.21,135803.49,23257.52,2331.98,5523.67,6421.09,1541.22,37720.05,6001.47,134058.24,2527.34,20462.74,18310.47,15787.27,7478.78,891.23,42728.45,3252.88,1689.78,1612.95,1706.23,9163.93,41339.51,11601.4,3898.89,2954.64,38378.36,83244.07,18817.63,8231.78,14409.18,6791.66,6539.61,6505.76,14157.06,11919.84,3822.25,3477.04,4830.13,3928.37,3066.8,181.23,9772.8,14237.99,2797.54,6543.12,1836.35,868.77,4533.43,10156.16,5578.37,9487.92,3543.05,4743.58,2296.22,9617.02,2388.59,2906.1,5055.36,6354.43,2693.56,433.44,4222.39,10852.73,45079.3,22065.91,17731.13,1606.09,2642.55,5303.84,9087.77,4895.39,8025.39,19949.1,34788.09,3008.79,5598.62,8324.34,7931.13,763.58,8556.98,211893.9,96752.25,18168.87,9215.71,25041.8,30234.93,2637.75,29283.91,26484.48,8187.67,13488.57,12865.29,3055.42,3372.46,6385.54,28754.84,406272.1,18526.97,31754.89,2541.42,1666.48,6276.59,19306.29,4051.5,10786.91,28817.05,4604.52,25724.0,6693.25,5560.79,76064.56,4983.65,8928.13,16730.48,17013.54,3109.53,5260.34,10903.17,16699.91,9988.18,4678.45,13190.02,39898.64,11125.95,2558.6,5497.96,3394.47,11782.24,8085.11,19462.34,13404.17,30755.25
2012-01-31,100259.8,4628.55,1749.31,847.31,15883.25,3652.71,3094.71,13315.4,11409.63,5354.27,7762.39,2970.85,11314.17,3882.1,3196.97,78635.2,7593.73,2783.76,6994.31,9155.66,43427.47,5251.41,29408.84,4317.37,6287.04,40383.13,10270.21,2832.68,54221.6,4540.18,16545.29,3450.51,4673.54,4598.22,12672.5,11839.0,266.84,7451.76,1107.44,330.33,2159.51,21757.14,22141.19,42935.42,16227.11,20789.74,35200.7,6226.94,33562.12,19537.3,2020.65,124750.54,4238.37,19849.23,387.8,1861.01,501.07,18110.84,141001.3,23952.73,2064.83,5717.8,6477.01,1555.58,38791.17,5936.09,130048.6,2308.57,19703.46,18746.6,15399.09,8731.95,861.84,54114.91,4183.56,2853.14,2021.35,2169.26,9576.75,47765.01,14181.25,4986.6,2983.62,38479.99,88611.59,20668.65,8360.93,15105.89,6809.59,6607.76,6783.62,13937.25,11959.76,4404.81,3537.15,4741.93,4079.78,3066.32,212.14,12226.9,15944.07,3054.64,7134.22,1883.76,956.61,4788.06,10763.46,5878.46,10199.44,2909.7,5354.1,2591.73,10948.73,2792.16,2792.29,5382.16,7355.18,2527.13,487.65,4865.72,10211.76,49792.33,23273.92,19002.01,1557.69,3026.34,5724.59,9793.91,4704.5,7676.95,19124.2,38001.74,2923.98,5535.23,8116.31,6666.74,771.52,7866.97,205361.9,87287.75,17268.24,9013.95,25779.24,28503.32,2643.76,28470.17,28535.81,7552.25,13371.27,12253.91,3056.81,3332.62,6157.82,26399.63,394684.8,17657.08,33843.68,2490.55,1735.04,6626.79,19140.61,4036.4,11555.07,31355.87,4176.92,24910.09,6413.95,5184.14,80918.94,5249.41,8564.57,16503.19,16096.93,2936.78,5159.9,12099.74,15349.14,9275.43,4645.16,13645.67,39481.1,10847.29,2755.11,5715.29,3017.32,13316.11,7835.69,16986.82,12899.81,32952.74
2012-02-29,103581.8,4791.27,1882.82,704.81,15972.52,4014.1,3074.54,14081.16,12190.7,6287.43,8808.81,3228.98,11550.11,4038.23,3230.84,79320.95,8605.77,2970.58,7503.99,9739.08,41031.31,5841.02,30302.36,4760.57,6257.89,40718.16,10374.58,3357.94,56387.37,4763.77,18691.64,3510.31,4910.54,5143.79,14516.7,13343.31,301.11,8270.13,1205.59,341.35,2278.35,23294.28,26370.07,46377.28,16847.36,21832.23,35491.23,6857.14,31960.79,22163.13,2313.51,132479.85,4710.96,21324.04,435.75,1923.62,578.91,19338.06,149282.54,25124.8,2123.08,5977.94,6660.1,1824.21,39859.56,6208.01,134439.0,2248.67,21251.54,20169.77,15988.29,9081.06,849.74,54829.91,4885.35,3190.22,2166.77,2540.75,9703.15,51182.74,14059.41,5563.47,3166.22,37887.65,92746.53,22413.52,8030.9,15610.74,7000.86,6306.6,6757.29,13963.14,11874.9,4467.24,3197.28,5939.65,3931.73,3194.53,240.2,12629.68,14403.26,2687.32,8500.82,1978.56,971.46,5982.81,11441.55,6022.75,11097.56,3123.56,6001.45,3005.33,12508.25,3338.83,2878.8,6160.52,6950.4,2240.99,489.23,4941.27,8601.87,54591.46,25471.39,20239.11,1643.84,3200.36,6196.04,10403.84,4732.25,7781.29,18199.29,41493.69,2772.41,5535.99,8134.48,7318.75,803.3,8308.68,215726.6,97960.44,17016.36,9146.08,29624.57,28748.25,2816.5,27949.13,30638.06,7938.04,13641.7,11768.21,3084.45,3468.55,6354.3,25928.93,406762.9,18522.79,33771.94,2408.62,2032.28,6582.76,22071.21,4097.62,12396.5,35011.23,4181.07,24768.58,6772.32,5146.88,84649.81,5863.12,8585.78,17209.65,16538.54,3031.44,5138.23,13514.26,15576.23,10300.17,5047.08,14252.58,38293.89,11539.41,3044.18,5587.96,3167.57,13593.64,7854.11,17694.37,12896.08,34571.68
2012-03-31,93331.69,5170.81,1911.89,691.88,15022.93,3885.13,2633.9,14884.84,13034.2,5049.0,9182.92,3005.11,11707.25,3449.79,2900.86,71702.3,8699.75,3020.41,6628.38,8456.66,36397.18,5679.68,30317.83,4378.13,6097.56,38436.55,9221.84,2768.33,50844.36,4203.82,19169.48,3476.01,4952.24,5011.0,14777.26,13251.08,291.36,7819.22,1170.14,340.98,1932.47,23016.62,27590.8,48029.79,15820.24,21063.64,33859.03,6609.02,30580.45,21530.39,2133.15,120367.84,4487.39,22103.02,472.28,2221.18,548.67,20059.77,140270.64,26154.54,2052.93,5861.46,6552.42,1599.59,39183.7,6148.75,129197.81,2360.58,20763.94,20249.96,15668.81,8683.14,783.55,48191.89,4969.47,3034.69,2018.0,2346.2,9368.22,45065.5,12519.83,4702.36,2509.41,33959.46,93819.84,22758.59,8404.98,14623.66,6793.39,6324.31,6930.09,13760.86,12277.51,4061.72,3237.52,5768.53,3823.55,3178.56,215.53,11128.61,12691.4,2943.23,9300.43,2387.32,998.86,6077.3,11458.4,6142.0,10877.07,3498.65,5790.01,2831.72,11248.01,3178.75,2783.57,6443.36,6878.09,2231.59,471.71,5122.15,8527.72,51457.51,25083.6,18779.16,1587.07,3099.93,6390.7,10027.89,4806.87,7905.03,18668.67,38614.16,2838.27,5663.1,7759.15,6527.78,763.13,8406.73,211950.6,96769.38,17110.03,9357.78,28739.59,29221.59,2616.86,28110.55,29925.41,7217.9,13850.21,11915.46,3095.56,3520.23,6570.23,33383.41,407844.4,19066.48,30635.65,2439.24,1880.5,5802.23,20135.29,4227.91,10924.63,33866.63,3997.48,25474.95,6910.17,5246.91,77225.88,5836.45,8486.26,18284.76,16370.55,2694.1,5238.63,13727.12,15490.19,9415.08,4539.84,14435.89,39053.88,10686.36,2763.81,6009.72,3055.44,14238.62,8107.61,18245.11,12888.93,31104.24
2012-04-30,98869.63,4764.41,1829.83,867.76,15039.3,3870.57,2631.11,14518.49,14157.24,4833.62,9576.78,3269.14,11319.55,3210.24,2669.89,62961.4,9001.39,2864.15,5971.91,8745.77,38232.99,6147.45,32873.36,3635.6,6563.76,39457.32,8104.08,2544.94,51499.65,3725.17,17661.86,3848.3,5105.28,5045.34,14941.56,13354.25,301.89,8353.58,1179.63,330.19,2108.18,21694.18,24718.82,45477.79,13808.31,18967.48,27804.27,5888.74,23350.24,19107.44,2021.37,112851.46,4323.89,22571.86,457.65,2266.67,567.38,20265.13,137447.73,25834.75,2313.42,6520.69,6847.75,1645.76,42077.24,6493.58,131450.35,2245.19,20610.07,20205.16,15956.53,8653.51,761.45,46207.36,4600.91,2633.39,1936.98,2066.87,7953.85,43840.76,12234.2,4755.15,1988.76,30866.77,88905.8,21797.56,8428.06,13614.53,6301.07,5764.0,6380.6,12417.36,12524.46,4025.34,3295.83,5284.22,3601.05,3030.72,203.29,9752.78,12326.62,3019.23,9107.43,2480.41,1019.17,5568.93,11611.25,6356.02,10972.66,3114.45,5931.71,2987.69,10055.33,3283.12,2849.66,6670.19,7042.46,2371.53,467.89,4989.69,8394.59,51967.85,22725.31,19164.13,1694.96,2897.37,5224.87,9608.97,5019.92,7955.98,18794.49,37496.5,2933.19,6014.14,7563.59,7373.45,758.94,8635.7,210208.2,90580.13,17411.69,9587.35,28247.33,29826.52,2712.25,28675.58,29577.95,7451.84,14338.93,11617.23,3158.86,3616.02,11531.21,33213.13,403739.8,19580.88,31585.26,2563.82,2156.13,5520.11,17811.6,4331.77,10673.38,32287.71,3937.78,26838.81,7002.87,5319.99,73985.5,5591.68,8926.25,18658.09,15863.59,2526.0,5293.23,14247.47,15758.62,10811.21,4241.26,15601.75,39907.61,11028.6,2820.4,6018.98,3278.24,13655.93,8489.96,21290.95,13176.23,30716.96
2012-05-31,84347.19,3935.1,1339.5,713.07,13611.17,3574.71,2212.2,13441.21,13717.14,3933.67,8347.67,2599.46,10789.52,2452.83,2388.37,52957.28,7994.79,2596.97,5803.14,7578.46,31490.6,5646.45,30923.81,2718.3,6012.8,34011.8,6313.66,2150.0,42195.0,3692.76,14311.04,3345.69,4412.18,4667.44,12827.7,11192.97,303.49,7642.08,1144.98,313.46,2258.52,18940.84,21116.22,36593.25,10866.4,15860.01,22709.79,5005.2,18235.57,16125.15,1625.42,101609.0,3294.0,19840.98,419.08,1889.34,393.58,19237.22,115646.29,24686.67,2129.4,6306.36,6894.59,1438.67,38956.12,6125.66,114388.9,1798.85,19594.28,18547.97,14918.94,6408.72,641.67,40858.95,4491.47,2102.23,1751.4,1736.76,7255.21,38574.52,11050.79,3977.87,1940.75,26765.38,77259.36,17132.66,8156.65,13575.48,5768.93,5234.69,5853.41,11580.48,12290.31,3238.01,3091.36,4617.42,3267.05,2701.61,177.89,8842.55,12238.24,2707.66,6924.19,1851.03,936.39,6035.04,11504.61,6483.64,10730.41,2238.52,4679.77,2573.31,8588.08,2524.72,2633.35,6600.09,5829.36,2189.42,451.06,3992.58,6099.35,43700.99,18668.19,16383.39,1720.96,2350.77,4662.7,9278.95,4847.93,7839.52,18634.8,31805.98,2983.61,6095.24,6389.46,6827.89,729.6,8644.25,193933.6,65959.19,17678.21,9663.87,24069.88,29752.23,2435.11,29411.54,26770.7,6937.3,14648.45,11434.71,3213.11,3611.28,11292.88,31484.79,367686.6,19568.34,27745.56,2667.18,1809.63,4865.95,14928.4,4243.02,9052.09,28449.77,3597.43,27251.72,7127.87,5249.0,64293.27,5005.76,8624.86,18455.38,15875.19,2360.51,5405.99,11896.44,15778.85,9315.87,3470.12,15666.82,39881.55,9785.96,2310.44,6406.68,3222.07,11665.59,8720.41,19101.16,13643.68,27189.78
2012-06-30,86560.88,3903.7,1209.72,843.81,13625.85,3741.89,2203.5,14740.91,12771.98,4180.43,8928.2,2808.19,12013.81,2566.97,2505.65,50651.18,8691.49,2800.23,6537.08,8674.41,29444.04,5689.77,31704.87,2526.21,5995.98,35410.66,6359.15,1878.29,45028.47,3841.07,15678.01,3585.98,4637.14,4846.45,13865.42,12247.27,337.95,8265.74,1299.45,431.7,2667.61,18635.02,23376.07,42998.57,12832.41,18588.59,28189.13,5906.89,20473.51,16876.68,1756.37,106489.15,3902.4,20911.13,471.79,1663.61,419.46,20611.03,125998.88,25856.83,2126.23,6175.57,7218.45,1506.44,41270.22,6493.72,125455.48,1830.7,20395.34,18396.58,15985.91,7565.98,638.64,42847.36,4817.21,2629.43,2032.92,1705.99,7999.12,43646.99,11121.14,4480.09,1680.16,30334.11,85291.46,19594.14,8721.09,11235.62,5616.04,4733.49,6096.67,12292.92,13149.67,3101.65,3387.06,5035.76,3263.48,2776.48,185.37,8925.24,14376.72,2732.81,6930.02,2011.81,869.16,6705.04,11621.79,6601.14,11216.28,2368.17,4930.04,2778.28,9293.1,2645.36,2784.2,6414.99,6778.63,2225.01,427.96,4794.46,6945.56,47244.47,21577.66,17561.62,1906.28,2303.37,5358.12,9846.89,5056.54,8137.96,19307.42,34350.3,3157.37,6147.56,6880.96,8267.32,774.02,8832.26,208117.1,70663.38,18214.18,10088.99,23451.15,30860.94,2636.06,30856.7,24293.13,8021.72,15052.46,12030.11,3471.83,3779.1,12170.97,32029.68,400139.1,20572.05,26204.14,2755.09,1733.57,4670.45,14843.0,4080.62,9764.68,27465.21,3909.49,28698.97,7031.28,5106.05,69565.19,5183.38,8794.24,19118.42,16130.4,2270.29,5664.36,10851.96,16441.58,10034.34,3150.63,16599.46,40220.34,11147.54,2314.15,6391.84,3306.33,13351.85,9119.1,18031.29,13833.57,26991.82
2012-07-31,94563.94,3265.2,1453.31,757.31,13541.81,4014.84,2206.87,14873.15,13005.03,4018.94,9170.0,2630.27,11628.64,2594.03,2492.97,53245.26,9714.76,2473.44,7279.89,8282.55,29932.71,6098.67,32623.28,2774.04,6356.88,36329.37,6477.48,2199.89,47277.74,3544.42,16830.18,3833.55,4405.41,4882.6,13698.81,10908.35,315.78,7794.33,1171.7,450.33,2590.76,18107.28,22562.82,42606.7,12354.33,17054.46,22302.21,5368.22,20118.59,14900.65,1873.53,109530.97,4382.21,18331.27,468.76,1796.6,388.54,19434.87,126766.88,25798.24,2060.85,6440.59,7297.01,1696.74,40434.01,6540.05,126801.89,2002.4,20791.63,20130.22,16790.73,7585.77,609.1,43280.3,4723.48,2339.08,2092.71,1841.94,8070.67,44004.22,11782.87,4192.29,1314.1,26935.7,75367.56,20406.74,8563.01,7067.54,3721.82,3447.69,4751.02,8123.5,13335.19,2695.51,3292.57,3258.11,2151.81,1987.52,176.3,9579.18,14365.22,3034.99,7409.99,2111.44,880.97,6305.25,11832.65,6666.41,11697.25,2095.24,5337.55,3048.39,8461.51,3218.94,2923.04,6507.99,7160.89,2304.19,447.22,4594.35,6704.0,48320.36,22797.7,16035.51,1831.84,2350.57,5536.38,9020.83,5183.03,8300.52,20482.28,33691.45,3227.59,6534.57,6596.68,8859.41,774.18,9000.75,215011.3,66120.0,18890.74,10540.58,23914.04,31038.1,2946.32,47704.92,26465.0,8437.13,15045.94,12877.12,3582.78,3860.2,12514.51,33391.78,400894.2,21002.81,30736.35,2765.86,1881.54,4914.71,16105.71,4227.91,10423.8,30815.25,4077.04,29570.66,7290.73,5239.63,70489.69,5577.53,9127.05,19685.5,16762.62,2349.29,5861.42,10903.63,16815.94,10171.58,3067.98,17018.05,41827.42,11607.91,2420.06,6657.96,3443.39,15169.16,9388.41,19915.39,14285.32,27047.23
2012-08-31,96050.25,3455.62,1530.99,722.3,13405.71,4358.44,2442.24,15091.69,13732.41,4289.0,8200.0,2299.92,10860.5,2426.67,2474.47,57288.86,9634.22,1959.92,7240.69,8605.19,33277.59,6015.5,31352.81,3111.02,6254.52,38659.1,6756.16,2041.17,48027.55,3468.87,18761.68,3801.78,4547.96,4969.13,13550.56,10764.76,321.68,7972.94,1111.46,422.5,2452.38,21128.38,24169.07,45950.68,12368.33,18322.53,24404.61,5868.57,23172.05,16448.81,1908.35,118364.41,4418.11,19635.48,566.79,1859.84,406.94,20527.53,133447.65,26966.01,2070.13,6552.02,7678.97,1775.42,43085.35,6378.42,130249.13,2195.83,20055.68,20482.07,17294.19,7701.34,587.15,44596.58,4352.8,2099.66,1813.21,1948.73,8096.58,42435.19,10586.96,4244.87,1671.14,31053.06,80711.02,20997.39,9099.9,7001.52,3591.2,2709.51,4682.02,9003.05,14222.97,2688.62,3563.07,3513.11,2428.37,1655.24,187.39,10220.13,13918.52,3882.53,8089.51,2032.42,873.74,6148.35,12009.6,7122.21,12273.26,2428.84,4962.29,3021.12,8868.83,3312.56,2817.66,6365.07,6633.22,2217.05,467.78,5033.28,7172.37,48349.11,22184.13,15786.74,2016.14,2452.0,5730.0,8519.67,4891.2,7939.0,20845.95,33546.7,3150.65,6113.24,6874.39,8695.63,766.63,8714.4,220073.7,68974.19,17754.36,10030.47,23392.23,29992.26,2831.18,45613.22,29243.54,8072.12,14267.25,12063.77,3493.35,3678.3,11821.0,31129.8,402971.3,18276.05,30393.09,2575.59,1854.18,4823.81,17256.61,4069.29,9971.19,33602.05,4157.01,28073.36,6934.6,5332.36,68853.56,5777.15,9131.15,18512.73,17012.03,2305.27,5623.85,11978.76,16016.62,10592.42,3077.1,16000.5,39377.71,10867.79,2363.25,6317.68,3424.29,17243.2,8747.77,20216.09,13597.87,27756.51
2012-09-30,95983.88,3526.02,1651.52,713.35,12832.3,4641.15,2706.45,15113.64,14069.26,4074.11,5817.66,2092.25,10295.64,2385.11,2363.21,61769.45,9319.88,1637.68,7456.14,7694.29,33759.75,6097.66,31125.49,3276.0,6473.62,38979.04,6780.79,2170.73,50566.21,3841.32,17177.48,3896.33,4885.69,4943.24,13263.66,10659.88,314.08,7902.67,1116.16,398.67,2705.54,20047.67,25983.09,47732.82,14180.67,20363.34,27863.26,6420.7,24386.75,16377.66,1804.01,117450.87,5558.83,20069.09,617.71,1962.03,509.73,21532.53,134339.81,27507.38,2076.91,6461.38,7883.92,1768.55,43771.59,6364.14,129366.13,2555.82,20451.38,22036.84,18126.71,8664.83,595.45,51375.94,4780.34,2680.5,1976.74,2026.89,9204.84,45555.14,11530.99,4811.83,1552.15,33292.36,79575.49,21216.05,9211.95,7360.24,3925.12,2526.2,4945.81,9908.55,14248.11,2643.93,3642.11,4059.25,2560.23,1754.43,211.76,10737.36,16115.15,4992.72,8123.8,2143.73,883.36,5983.81,12275.63,7313.15,12300.28,2446.0,5541.4,3374.67,9700.24,3602.86,3216.33,6466.33,6895.25,2346.3,471.29,6074.68,8091.36,52402.95,23199.52,17527.53,2223.53,2828.15,5717.93,8205.51,4814.64,7926.87,21306.61,33828.37,3227.3,6240.44,6840.24,9428.48,781.72,9103.32,228707.1,69447.88,17540.56,10294.97,24472.25,30255.14,2905.56,45620.22,30256.13,8826.08,14886.29,12279.95,3459.81,3746.51,11998.19,30370.12,422127.5,18443.33,31255.89,2554.23,1922.58,5032.02,18346.04,4161.82,10429.63,34160.66,4501.9,29332.92,7259.39,5471.47,69704.0,5961.67,9906.26,18197.15,16849.62,2400.89,5780.4,12844.93,16279.69,11352.85,3525.35,15587.2,40037.92,12142.05,2418.06,6210.09,3566.97,17474.87,8680.94,21907.55,13510.11,29125.11
